<0.0000e+00 0.0000e+00>
<212147.11123930683 1.1511626416030223E7>
<210264.637220914 1.1512907245404635E7>
<208404.24460722075 1.1514176579209758E7>
<206566.0411871043 1.1515434550739288E7>
<204750.13419948204 1.1516681294885147E7>
<202956.6303046645 1.1517916948140476E7>
<201185.63555560278 1.1519141648602135E7>
<199437.25536903794 1.1520355535972709E7>
<197711.59449655903 1.1521558751561983E7>
<196008.7569955772 1.1522751438287938E7>
<194328.84620022253 1.1523933740677232E7>
<192671.96469217076 1.1525105804865172E7>
<191038.2142714061 1.152626777859519E7>
<189427.6959269275 1.152741981121781E7>
<187840.50980740465 1.1528562053689102E7>
<186276.75519179032 1.1529694658568652E7>
<184736.53045989556 1.1530817780017005E7>
<183219.93306293446 1.1531931573792608E7>
<181727.05949404463 1.153303619724826E7>
<180258.0052587899 1.1534131809327038E7>
<178812.8648456517 1.153521857055773E7>
<177391.73169651534 1.1536296643049756E7>
<175994.6981771576 1.1537366190487586E7>
<174621.85554774202 1.1538427378124643E7>
<173273.2939333278 1.1539480372776713E7>
<171949.10229439932 1.1540525342814835E7>
<170649.36839742193 1.1541562458157688E7>
<169374.17878543065 1.1542591890263474E7>
<168123.6187486582 1.154361381212128E7>
<166897.77229520844 1.1544628398241946E7>
<165696.722121782 1.1545635824648418E7>
<164520.54958446012 1.154663626886558E7>
<163369.33466955362 1.1547629909909597E7>
<162243.1559645231 1.1548616928276727E7>
<161142.09062897734 1.1549597505931636E7>
<160066.2143657563 1.1550571826295186E7>
<159015.6013921056 1.1551540074231725E7>
<157990.32441094893 1.1552502436035857E7>
<156990.45458226593 1.155345909941869E7>
<156016.06149458172 1.1554410253493592E7>
<155067.21313657562 1.1555356088761402E7>
<154143.9758688161 1.1556296797095152E7>
<153246.41439562914 1.1557232571724249E7>
<152374.59173710714 1.1558163607218161E7>
<151528.5692012665 1.1559090099469574E7>
<150708.4063563606 1.1560012245677032E7>
<149914.1610033564 1.1560930244327052E7>
<149145.88914858238 1.1561844295175737E7>
<148403.64497655572 1.1562754599229854E7>
<147687.48082299667 1.1563661358727394E7>
<146997.44714803863 1.156456477711762E7>
<146333.59250964184 1.156546505904058E7>
<145695.96353721968 1.1566362410306117E7>
<145084.60490548582 1.1567257037872339E7>
<144499.55930853117 1.1568149149823582E7>
<143940.86743413948 1.1569038955347843E7>
<143408.56793835075 1.1569926664713701E7>
<142902.6974202817 1.1570812489246706E7>
<142423.29039721252 1.1571696641305253E7>
<141970.37927994964 1.1572579334255941E7>
<141543.99434847414 1.1573460782448404E7>
<141144.16372788558 1.1574341201189624E7>
<140770.91336465135 1.1575220806717739E7>
<140424.26700317182 1.157609981617531E7>
<140104.2461626712 1.15769784475821E7>
<139810.87011442508 1.1577856919807319E7>
<139544.15585933498 1.1578735452541362E7>
<139304.11810586072 1.1579614266267046E7>
<139090.76924832154 1.158049358223032E7>
<138904.11934557706 1.1581373622410484E7>
<138744.17610009934 1.1582254609489897E7>
<138610.94483744723 1.1583136766823187E7>
<138504.42848615444 1.158402031840596E7>
<138424.62755804328 1.1584905488843013E7>
<138371.54012897532 1.1585792503316062E7>
<138345.16182005114 1.1586681587550974E7>
<138345.48577927094 1.1587572967784517E7>
<138372.50266366813 1.1588466870730635E7>
<138426.20062192797 1.1589363523546245E7>
<138506.5652775036 1.1590263153796563E7>
<138613.5797122416 1.1591165989419969E7>
<138747.22445052958 1.1592072258692404E7>
<138907.47744397828 1.1592982190191329E7>
<139094.31405665042 1.1593896012759222E7>
<139307.70705084916 1.1594813955466649E7>
<139547.62657347857 1.1595736247574884E7>
<139814.04014298855 1.1596663118498124E7>
<140106.91263691706 1.1597594797765272E7>
<140426.20628004204 1.159853151498131E7>
<140771.8806331558 1.1599473499788286E7>
<141143.89258247407 1.1600420981825888E7>
<141542.19632969267 1.1601374190691652E7>
<141966.74338270372 1.1602333355900783E7>
<142417.48254698433 1.1603298706845632E7>
<142894.35991766956 1.16042704727548E7>
<143397.31887232207 1.1605248882651916E7>
<143926.30006441055 1.1606234165314076E7>
<144481.2414175088 1.1607226549229976E7>
<145062.0781202273 1.1608226262557724E7>
<145668.74262188867 1.1609233533082375E7>
<146301.164628959 1.1610248588173177E7>
<146959.2711022457 1.1611271654740553E7>
<147642.98625487328 1.161230295919284E7>
<148352.23155104773 1.1613342727392776E7>
<149086.92570562012 1.161439118461378E7>
<149846.9846844596 1.1615448555496015E7>
<150632.321705646 1.1616515064002272E7>
<151442.8472414915 1.1617590933373665E7>
<152278.46902140087 1.1618676386085184E7>
<153139.09203557947 1.1619771643801093E7>
<154024.61853959732 1.162087692733022E7>
<154934.94805981783 1.1621992456581129E7>
<155869.97739969927 1.1623118450517215E7>
<156829.6006469759 1.1624255127111724E7>
<157813.7091817264 1.1625402703302734E7>
<158822.1916853361 1.1626561394948095E7>
<159854.93415035898 1.1627731416780371E7>
<160911.81989128524 1.1628912982361786E7>
<161992.72955621965 1.16301063040392E7>
<163097.54113947548 1.163131159289915E7>
<164226.1299950877 1.1632529058722943E7>
<165378.36885124957 1.163375890994187E7>
<166554.1278256755 1.1635001353592517E7>
<167753.27444189222 1.1636256595272215E7>
<168975.6736464607 1.1637524839094672E7>
<170221.1878271298 1.1638806287645763E7>
<171489.67683192212 1.1640101141939538E7>
<172780.9979891525 1.1641409601374462E7>
<174095.00612837798 1.1642731863689903E7>
<175431.55360227826 1.1644068124922892E7>
<176790.4903094647 1.164541857936519E7>
<178171.663718215 1.1646783419520669E7>
<179574.91889113036 1.1648162836063046E7>
<181000.09851071122 1.1649557017793978E7>
<182447.04290584638 1.1650966151601557E7>
<183915.59007921073 1.1652390422419218E7>
<185405.57573556487 1.165383001318509E7>
<186916.83331094994 1.16552851048018E7>
<188449.19400277027 1.1656755876096781E7>
<190002.4868007551 1.1658242503783079E7>
<191576.53851879083 1.1659745162420694E7>
<193171.17382761335 1.166126402437848E7>
<194786.21528835088 1.1662799259796632E7>
<196421.48338690508 1.1664351036549762E7>
<198076.7965691592 1.1665919520210609E7>
<199751.9712770003 1.1667504874014394E7>
<201446.82198514222 1.1669107258823851E7>
<203161.1612387351 1.167072683309494E7>
<204894.79969174688 1.1672363752843272E7>
<206647.54614610106 1.1674018171611283E7>
<208419.20759155462 1.1675690240436146E7>
<210209.58924629926 1.1677380107818468E7>
<212018.49459826862 1.1679087919691773E7>
<213845.72544713283 1.1680813819392812E7>
<215691.0819469622 1.1682557947632693E7>
<217554.36264954018 1.1684320442468869E7>
<219435.36454830586 1.1686101439277997E7>
<221333.88312290507 1.168790107072968E7>
<223249.7123843292 1.1689719466761116E7>
<225182.64492062 1.1691556754552662E7>
<227132.4719431177 1.169341305850434E7>
<229098.98333323025 1.1695288500213282E7>
<231081.9676896999 1.1697183198452158E7>
<233081.2123763437 1.169909726914856E7>
<235096.50357024348 1.1701030825365396E7>
<237127.62631036114 1.1702983977282276E7>
<239174.3645465536 1.1704956832177917E7>
<241236.5011889627 1.1706949494413564E7>
<243313.81815775382 1.1708962065417469E7>
<245406.0964331777 1.1710994643670386E7>
<247513.1161059285 1.171304732469214E7>
<249634.65642777208 1.1715120201029245E7>
<251770.4958624175 1.1717213362243598E7>
<253920.4121366046 1.1719326894902235E7>
<256084.1822913806 1.1721460882568177E7>
<258261.5827335383 1.1723615405792348E7>
<260452.38928718853 1.1725790542106591E7>
<262656.3772454392 1.1727986366017763E7>
<264873.3214221533 1.1730202949002923E7>
<267102.9962037584 1.1732440359505622E7>
<269345.1756010798 1.1734698662933264E7>
<271599.63330116996 1.173697792165558E7>
<273866.1427191064 1.1739278195004184E7>
<276144.4770497309 1.1741599539273208E7>
<278434.4093193025 1.1743942007721035E7>
<280735.7124370371 1.1746305650573106E7>
<283048.15924650687 1.1748690515025804E7>
<285371.5225768723 1.1751096645251404E7>
<287705.5752939209 1.1753524082404101E7>
<290050.09035088535 1.1755972864627073E7>
<292404.8408390165 1.1758443027060611E7>
<294769.6000378836 1.1760934601851288E7>
<297144.14146537863 1.1763447618162148E7>
<299528.23892739747 1.1765982102183921E7>
<301921.6665671751 1.1768538077147257E7>
<304324.19891425 1.1771115563335946E7>
<306735.6109330332 1.177371457810113E7>
<309155.6780709605 1.1776335135876492E7>
<311584.17630620283 1.1778977248194398E7>
<314020.88219491445 1.178164092370299E7>
<316465.57291799574 1.1784326168184208E7>
<318918.0263273499 1.1787032984572731E7>
<321378.02099161287 1.1789761372975819E7>
<323845.33624133613 1.179251133069403E7>
<326319.75221360294 1.1795282852242814E7>
<328801.0498960588 1.1798075929374961E7>
<331289.0111703379 1.1800890551103864E7>
<333783.4188548681 1.1803726703727609E7>
<336284.05674703664 1.1806584370853858E7>
<338790.7096647007 1.180946353342551E7>
<341303.1634870269 1.1812364169747112E7>
<343821.2051946439 1.1815286255512014E7>
<346344.6229090949 1.1818229763830237E7>
<348873.20593157486 1.182119466525704E7>
<351406.7447809397 1.1824180927822165E7>
<353945.03123097576 1.1827188517059732E7>
<356487.85834691644 1.1830217396038773E7>
<359035.020521196 1.1833267525394378E7>
<361586.31350842916 1.1836338863359435E7>
<364141.53445960756 1.1839431365796933E7>
<366700.4819555033 1.1842544986232823E7>
<369262.95603927167 1.1845679675889404E7>
<371828.75824824505 1.184883538371921E7>
<374397.69164491096 1.185201205643938E7>
<376969.56084706774 1.18552096385665E7>
<379544.1720571525 1.1858428072451875E7>
<382121.33309073583 1.186166729831722E7>
<384700.85340417904 1.1864927254290752E7>
<387282.5441214498 1.1868207876443656E7>
<389866.21806009376 1.18715090988269E7>
<392451.6897563582 1.1874830853508387E7>
<395038.7754894675 1.1878173070610413E7>
<397627.2933050472 1.188153567834742E7>
<400217.0630376975 1.188491860306401E7>
<402807.9063327148 1.1888321769273214E7>
<405399.6466669618 1.1891745099694984E7>
<407992.1093688879 1.1895188515294887E7>
<410585.12163770007 1.1898651935322996E7>
<413178.5125616867 1.190213527735294E7>
<415772.1131356969 1.1905638457321102E7>
<418365.75627777824 1.1909161389565943E7>
<420959.2768449755 1.1912703986867437E7>
<423552.5116482952 1.1916266160486594E7>
<426145.2994668399 1.1919847820205055E7>
<428737.48106111615 1.1923448874364737E7>
<431328.89918552287 1.1927069229907516E7>
<433919.39860002353 1.1930708792414922E7>
<436508.82608100976 1.1934367466147844E7>
<439097.0304313616 1.1938045154086204E7>
<441683.86248971114 1.1941741757968614E7>
<444269.1751389168 1.1945457178331966E7>
<446852.8233137547 1.194919131455097E7>
<449434.6640078352 1.1952944064877613E7>
<452014.5562797523 1.1956715326480504E7>
<454592.36125847336 1.1960504995484134E7>
<457167.9421479784 1.1964312967007987E7>
<459741.1642311562 1.1968139135205533E7>
<462311.8948729668 1.1971983393303053E7>
<464880.0035228794 1.1975845633638313E7>
<467445.3617165935 1.1979725747699043E7>
<470007.8430770543 1.1983623626161244E7>
<472567.3233147701 1.1987539158927282E7>
<475123.6802274424 1.1991472235163769E7>
<477676.79369891755 1.1995422743339214E7>
<480226.54569747025 1.1999390571261458E7>
<482772.8202734287 1.200337560611483E7>
<485315.50355615065 1.2007377734497083E7>
<487854.48375036166 1.2011396842456026E7>
<490389.6511318642 1.201543281552591E7>
<492920.8980426287 1.2019485538763516E7>
<495448.1188852767 1.2023554896783944E7>
<497971.21011696523 1.2027640773796113E7>
<500490.070242684 1.2031743053637937E7>
<503004.5998079746 1.2035861619811192E7>
<505514.70139108243 1.2039996355516054E7>
<508020.2795945513 1.2044147143685304E7>
<510521.2410362707 1.204831386701819E7>
<513017.4943399862 1.2052496408013951E7>
<515508.9501252828 1.2056694649004983E7>
<517995.52099705156 1.206090847218964E7>
<520477.12153444864 1.2065137759664688E7>
<522953.668279358 1.206938239345737E7>
<525425.0797243663 1.2073642255557109E7>
<527891.2763002604 1.2077917227946825E7>
<530352.1803630572 1.2082207192633875E7>
<532807.7161805746 1.208651203168059E7>
<535257.8099185548 1.209083162723443E7>
<537702.3896263471 1.209516586155774E7>
<540141.3852221608 1.209951461705711E7>
<542574.728477898 1.2103877776312303E7>
<545002.3530035737 1.2108255222104818E7>
<547424.1942313331 1.2112646837446002E7>
<549840.1893990757 1.2117052505604774E7>
<552250.2775336931 1.212147211013491E7>
<554654.3994339312 1.2125905534901932E7>
<557052.4976528836 1.2130352664109545E7>
<559444.5164801257 1.2134813382325673E7>
<561830.4019234972 1.2139287574508054E7>
<564210.1016905418 1.2143775126029404E7>
<566583.5651696114 1.2148275922702158E7>
<568950.7434106427 1.2152789850802762E7>
<571311.589105616 1.2157316797095545E7>
<573666.0565687001 1.2161856648856131E7>
<576014.1017160953 1.2166409293894436E7>
<578355.682045578 1.2170974620577201E7>
<580690.7566157576 1.2175552517850094E7>
<583019.2860250507 1.2180142875259357E7>
<585341.2323903806 1.2184745582973015E7>
<587656.5593256098 1.2189360531801632E7>
<589965.2319197112 1.2193987613218613E7>
<592267.2167146858 1.2198626719380066E7>
<594562.4816832334 1.2203277743144192E7>
<596850.9962061835 1.2207940578090245E7>
<599132.7310496918 1.221261511853701E7>
<601407.6583422108 1.221730125956085E7>
<603675.7515512389 1.2221998897013266E7>
<605936.9854598559 1.2226707927538024E7>
<608191.3361430507 1.2231428248587806E7>
<610438.7809438481 1.2236159758440396E7>
<612679.2984492393 1.2240902356214413E7>
<614912.8684659251 1.2245655941884568E7>
<617139.4719958748 1.2250420416296458E7>
<619359.0912117093 1.2255195681180894E7>
<621571.7094319144 1.225998163916776E7>
<623777.3110958879 1.2264778193799388E7>
<625975.8817388305 1.2269585249543479E7>
<628167.4079664825 1.2274402711805535E7>
<630351.877429716 1.2279230486940823E7>
<632529.2787989862 1.228406848226586E7>
<634699.6017386483 1.228891660606941E7>
<636862.8368811468 1.2293774767623017E7>
<639018.9758010837 1.229864287719104E7>
<641168.0109891697 1.2303520846040219E7>
<643309.9358260662 1.230840858644873E7>
<645444.7445561247 1.2313306011714786E7>
<647572.4322610281 1.2318213036164716E7>
<649692.9948333417 1.2323129575160578E7>
<651806.4289499794 1.2328055545107262E7>
<653912.7320455922 1.2332990863459108E7>
<656011.9022858851 1.233793544872602E7>
<658103.9385408686 1.2342889220479088E7>
<660188.8403580522 1.2347852099355696E7>
<662266.6079355862 1.2352824007064149E7>
<664337.2420953589 1.2357804866387773E7>
<666400.7442560551 1.2362794601188526E7>
<668457.1164061847 1.2367793136410082E7>
<670506.3610770876 1.2372800398080425E7>
<672548.481315921 1.2377816313313918E7>
<674583.4806586386 1.2382840810312854E7>
<676611.3631029685 1.2387873818368504E7>
<678632.1330813959 1.239291526786163E7>
<680645.7954341602 1.23979650902625E7>
<682652.3553822743 1.2403023218130358E7>
<684651.8185005728 1.2408089585112378E7>
<686644.1906907985 1.241316412594211E7>
<688629.4781547347 1.2418246776437366E7>
<690607.6873673929 1.242333747349761E7>
<692578.8250502632 1.2428436155100795E7>
<694542.8981446368 1.2433542760299675E7>
<696499.9137850101 1.2438657229217594E7>
<698449.8792725785 1.2443779503043726E7>
<700392.8020488301 1.2448909524027785E7>
<702328.6896692475 1.2454047235474205E7>
<704257.5497771291 1.245919258173577E7>
<706179.390077538 1.2464345508206718E7>
<708094.2183113896 1.2469505961315298E7>
<710002.042229687 1.2474673888515793E7>
<711902.8695679158 1.2479849238279998E7>
<713796.7080206072 1.2485031960088162E7>
<715683.5652160813 1.2490222004419388E7>
<717563.4486913806 1.2495419322741497E7>
<719436.3658674051 1.2500623867500346E7>
<721302.3240242599 1.2505835592108613E7>
<723161.3302768266 1.251105445093404E7>
<725013.3915505697 1.251628039928714E7>
<726858.5145575898 1.2521513393408377E7>
<728696.7057729354 1.252675339045479E7>
<730527.9714111852 1.2532000348486109E7>
<732352.3174033121 1.2537254226450326E7>
<734169.7493738419 1.2542514984168738E7>
<735980.2726183193 1.2547782582320472E7>
<737783.8920810915 1.2553056982426481E7>
<739580.6123334251 1.2558338146833023E7>
<741370.4375519655 1.256362603869462E7>
<743153.3714975539 1.2568920621956509E7>
<744929.4174944138 1.2574221861336583E7>
<746698.5784097195 1.257952972230683E7>
<748460.8566335601 1.2584844171074271E7>
<750216.2540593119 1.2590165174561402E7>
<751964.7720644319 1.2595492700386152E7>
<753706.4114916857 1.2600826716841357E7>
<755441.1726308226 1.2606167192873761E7>
<757169.055200712 1.2611514098062541E7>
<758890.0583319524 1.2616867402597375E7>
<760604.1805499678 1.2622227077256054E7>
<762311.4197586041 1.2627593093381649E7>
<764011.7732242378 1.2632965422859235E7>
<765705.2375604111 1.263834403809219E7>
<767391.808713005 1.2643728911978072E7>
<769071.4819459656 1.2649120017884081E7>
<770744.2518275927 1.265451732962213E7>
<772410.1122174074 1.2659920821423516E7>
<774069.056253608 1.266533046791321E7>
<775721.0763411282 1.2670746244083794E7>
<777366.1641403099 1.267616812526902E7>
<779004.3105562016 1.2681596087117046E7>
<780635.5057284952 1.2687030105563328E7>
<782259.7390221122 1.269247015680319E7>
<783876.9990184517 1.2697916217264108E7>
<785487.2735073095 1.2703368263577677E7>
<787090.5494794819 1.2708826272551332E7>
<788686.8131200621 1.2714290221139776E7>
